E_chem_mean_eV,E_h2_bind_eV,E_phys_mean_meV,beam_dissociation_fraction,chemisorption_fraction,enable_LH,enable_diffusion,enable_grain_cache,enable_h2_blocking,epsilon_ci95,epsilon_mean,epsilon_std,er_blocking_strength,er_cross_section_cm2,er_reaction_probability,gas_temperature_k,grain_cache_dir,grain_radius_um,h2_beam_stick_probability,h2_desorption_prefactor_s,h2_formed_ER_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_LH_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_UV_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_on_surface_ci95,h2_on_surface_mean,h2_on_surface_std,h2_stick_prob_lowT,h2_stick_transition_K,h_gas_density_cm3,heterogeneity_E_bind_sigma_meV,heterogeneity_E_chem_sigma_eV,impinging_h2_molecules_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h_atoms_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,initial_h_count,initial_h_coverage,porosity_fraction,rng_seed,site_area_angstroms_sq,sticking_blocking_strength,sticking_probability,sticking_temp_model,surface_defect_fraction,surface_temperature_k,total_h2_desorbed_ER_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_beam_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_formed_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_released_beam_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_formed_ci95,total_h2_released_formed_mean,total_h2_released_formed_std,use_3d_lattice,uv_defect_creation_rate,uv_flux_factor,uv_mode,uv_pulse_duration,uv_pulse_enabled,uv_stimulated_diffusion_factor
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.8531600701293736,6.0,1.9466570535691503,12.388358023818805,523.05,28.266541500881438,0.0,0.0,0.0,6.028394147698042,232.4,13.75499909123952,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.6889410638608241,3.55,1.5719582155957414,9.4928302695411,293.1,21.65980998118526,0.0,0.0,0.0,0.0,0.0,0.0,9.736117577026492,296.65,22.214919121593656,12.659580595031782,529.05,28.885390588906432,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.8531600701293736,6.0,1.9466570535691503,11.822929871095493,523.4,26.97640294385954,0.0,0.0,0.0,5.60082059777146,232.55,12.779403659589786,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.7319850444258802,3.5,1.670171752907624,9.467637186475665,293.35,21.602326872718816,0.0,0.0,0.0,0.0,0.0,0.0,9.778597154796257,296.85,22.31184485990864,12.1009794818871,529.4,27.610829301867085,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.7977414170149701,5.95,1.8202082009311027,10.699612231045421,524.3,24.413326817863013,0.0,0.0,0.0,4.7354867253869255,231.7,10.804969616850046,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,10.0,0.6558643954836685,3.65,1.4964871146156007,7.201359462300374,294.9,16.43135641644385,0.0,0.0,0.0,0.0,0.0,0.0,7.3398146972163865,298.55,16.747270005334567,10.822468976016614,530.25,24.693649300771114,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,10.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,100.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
1.75,0.051,45.0,1.0,0.4,True,True,True,True,0.0,0.0,0.0,1.0,1.1e-15,0.9,100.0,grain_cache,0.005,1.0,1000000000000.0,2.129461063521151,24.35,4.858795605583971,54.89500650092722,892.05,125.25404710343484,0.0,0.0,0.0,20.832465473011364,383.2,47.53347850670482,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,1000,25,1.0,0.5,constant,0.15,10.0,1.5439604576338222,14.1,3.5228576916743988,35.502491998524036,519.1,81.00610763198175,0.0,0.0,0.0,0.0,0.0,0.0,36.52171778977256,533.2,83.33167717652533,56.57319085369342,916.4,129.0831637274774,0.0,0.0,0.0,0.0,0.0,0.0,True,0.5,1.0,continuous,1e-06,False,2.0
