rng_seed,grain_radius_um,site_area_angstroms_sq,surface_temperature_k,gas_temperature_k,h_gas_density_cm3,sticking_probability,sticking_temp_model,initial_h_count,initial_h_coverage,uv_flux_factor,uv_stimulated_diffusion_factor,enable_LH,enable_diffusion,use_3d_lattice,porosity_fraction,chemisorption_fraction,surface_defect_fraction,E_phys_mean_meV,heterogeneity_E_bind_sigma_meV,E_chem_mean_eV,heterogeneity_E_chem_sigma_eV,uv_pulse_enabled,uv_defect_creation_rate,uv_pulse_duration,er_cross_section_cm2,er_reaction_probability,enable_h2_blocking,E_h2_bind_eV,h2_desorption_prefactor_s,h2_stick_transition_K,h2_stick_prob_lowT,sticking_blocking_strength,er_blocking_strength,beam_dissociation_fraction,h2_beam_stick_probability,diffusion_mode,diffusion_rate_cap_s,enable_chemisorption_diffusion,lh_exclude_chemisorption,lh_formation_mode,enable_grain_cache,grain_cache_dir,gas_flux_h_cm2_s,arrival_rate_per_site_s,run_id,final_time,final_h_atoms_on_surface,h2_formed_LH,h2_formed_ER,h2_formed_UV,total_h2_formed,total_h2_desorbed,total_h2_desorbed_LH,total_h2_desorbed_ER,total_h2_desorbed_UV,total_h2_desorbed_beam,total_h2_released_formed,total_h2_released_beam,total_h2_released_formed_gas,total_h2_released_total_gas,h2_on_surface,impinging_h_atoms,impinging_h2_molecules,epsilon,adsorption_rate_s,adsorption_rate_cm2_s,h2_release_rate_s,h2_release_rate_cm2_s
1238,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,4,67647277.22322808,9,667,14,0,681,681,667,14,0,0,0,0,681.0,681.0,0,5000,0,0.2724,3.680857681504744e-05,11716533.896585064,1.0066924020500927e-05,3204401.439186517
1234,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,0,6747192352.929137,239,0,417,0,417,417,0,417,0,0,0,0,417.0,417.0,0,5000,0,0.1668,3.398450614802092e-07,108176.04283988869,6.18034847960084e-08,19672.66021117906
1235,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,1,6820080069.358908,244,0,434,0,434,434,0,434,0,0,0,0,434.0,434.0,0,5000,0,0.1736,3.4119834024452144e-07,108606.80484933186,6.363561653034908e-08,20255.845855010757
1236,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,2,6889339424.71518,233,0,425,0,425,425,0,425,0,0,0,0,425.0,425.0,0,5000,0,0.17,3.283333655887503e-07,104511.75623089602,6.168951387056537e-08,19636.382138873036
1237,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,3,6968839607.96962,238,0,399,0,399,399,0,399,0,0,0,0,399.0,399.0,0,5000,0,0.1596,3.217178362716271e-07,102405.96784691699,5.725486916698448e-08,18224.79088801065
1238,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,4,6715886818.996403,231,0,421,0,421,421,0,421,0,0,0,0,421.0,421.0,0,5000,0,0.1684,3.3934461098326926e-07,108016.74449916712,6.268717912415813e-08,19953.948852193662
1234,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,0,6934468494.509617,231,0,432,0,432,432,0,432,0,0,0,0,432.0,432.0,0,5000,0,0.1728,3.2605238624851387e-07,103785.69795671776,6.229749264014064e-08,19829.907791818696
1235,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,1,6797999781.0392685,225,0,462,0,462,462,0,462,0,0,0,0,462.0,462.0,0,5000,0,0.1848,3.3451016081856273e-07,106477.89121747819,6.796116723754441e-08,21632.711408300318
1236,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,2,6887096988.264586,212,0,454,0,454,454,0,454,0,0,0,0,454.0,454.0,0,5000,0,0.1816,3.2422949811872365e-07,103205.45464359845,6.592037265826267e-08,20983.106318044647
1237,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,3,6757380948.828173,230,0,428,0,428,428,0,428,0,0,0,0,428.0,428.0,0,5000,0,0.1712,3.380007753441929e-07,107588.98832984299,6.333814879479622e-08,20161.158933963572
1238,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,4,6821050517.745631,234,0,428,0,428,428,0,428,0,0,0,0,428.0,428.0,0,5000,0,0.1712,3.3513899274792746e-07,106678.05463734301,6.274693302542124e-08,19972.969109703765
1234,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,0,6764043632.989924,156,0,348,0,348,348,0,348,0,0,0,0,348.0,348.0,0,5000,0,0.1392,3.475731570585364e-07,110635.97206384347,5.144851495379441e-08,16376.570939267345
1235,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,1,6768024192.321801,164,0,340,0,340,340,0,340,0,0,0,0,340.0,340.0,0,5000,0,0.136,3.401288078449212e-07,108266.36211294524,5.023622704920644e-08,15990.687714335962
1236,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,2,6880996209.987124,178,0,300,0,300,300,0,300,0,0,0,0,300.0,300.0,0,5000,0,0.12,3.3745113776255733e-07,107414.03325379026,4.3598338212216706e-08,13877.782074133109
1237,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,3,6838184868.689125,147,0,280,0,280,280,0,280,0,0,0,0,280.0,280.0,0,5000,0,0.112,3.446821115925512e-07,109715.72371061357,4.094653850060006e-08,13033.688009746204
1238,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,4,6832260107.068547,168,0,305,0,305,305,0,305,0,0,0,0,305.0,305.0,0,5000,0,0.122,3.4600556228154185e-07,110136.99114879605,4.4641157570165084e-08,14209.72178527191
1234,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,0,674722198.2763127,239,0,417,0,417,417,0,417,0,0,0,0,417.0,417.0,0,5000,0,0.1668,3.3984356908040676e-06,1081755.6779427745,6.180321339142155e-07,196725.7382041592
1235,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,1,682013269.9005729,244,0,434,0,434,434,0,434,0,0,0,0,434.0,434.0,0,5000,0,0.1736,3.4119570728282765e-06,1086059.667515948,6.363512546658667e-07,202556.8954456044
1236,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,2,688936497.63203,233,0,425,0,425,425,0,425,0,0,0,0,425.0,425.0,0,5000,0,0.17,3.283321478503181e-06,1045113.6861271424,6.168928507355667e-07,196363.09310523234
1237,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,3,696886662.4129125,238,0,399,0,399,399,0,399,0,0,0,0,399.0,399.0,0,5000,0,0.1596,3.2171658907020264e-06,1024055.7085037353,5.725464720740895e-07,182247.20236083423
1238,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,4,671590927.7240313,231,0,421,0,421,421,0,421,0,0,0,0,421.0,421.0,0,5000,0,0.1684,3.393434762025972e-06,1080163.8328726056,6.268696949596025e-07,199538.8212546586
1234,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,0,673063619.9038529,223,0,443,0,443,443,0,443,0,0,0,0,443.0,443.0,0,5000,0,0.1772,3.3904670116117453e-06,1079219.1685760312,6.581844373987744e-07,209506.61335634612
1235,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,1,683266729.5347053,232,0,422,0,422,422,0,422,0,0,0,0,422.0,422.0,0,5000,0,0.1688,3.3632546422462346e-06,1070557.2023805042,6.176211745117107e-07,196594.9257635217
1236,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,2,697511297.0640284,220,0,439,0,439,439,0,439,0,0,0,0,439.0,439.0,0,5000,0,0.1756,3.254427576377482e-06,1035916.4714301057,6.293804872377598e-07,200338.03125894995
1237,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,3,687796401.2588446,228,0,408,0,408,408,0,408,0,0,0,0,408.0,408.0,0,5000,0,0.1632,3.2524159706356615e-06,1035276.15743538,5.931988001874609e-07,188821.04257203176
1238,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,4,683374231.9107276,232,0,431,0,431,431,0,431,0,0,0,0,431.0,431.0,0,5000,0,0.1724,3.3144357721347144e-06,1055017.673391685,6.306939592892106e-07,200756.12239815286
1234,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,0,693449269.6470547,231,0,432,0,432,432,0,432,0,0,0,0,432.0,432.0,0,5000,0,0.1728,3.2605124829834816e-06,1037853.3573593004,6.229727521666803e-07,198298.38583777877
1235,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,1,679801709.0827338,225,0,462,0,462,462,0,462,0,0,0,0,462.0,462.0,0,5000,0,0.1848,3.3450930905548046e-06,1064776.200928684,6.796099418805276e-07,216326.56324936327
1236,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,2,688711815.8935055,212,0,454,0,454,454,0,454,0,0,0,0,454.0,454.0,0,5000,0,0.1816,3.242285014528175e-06,1032051.3739498731,6.592017002220293e-07,209830.41816983538
1237,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,3,675740194.5568168,230,0,428,0,428,428,0,428,0,0,0,0,428.0,428.0,0,5000,0,0.1712,3.379997251011475e-06,1075886.5402709877,6.333795198918176e-07,201610.96288790836
1238,0.005,25,150.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,4,682107272.7263408,234,0,428,0,428,428,0,428,0,0,0,0,428.0,428.0,0,5000,0,0.1712,3.3513790153020926e-06,1066777.0729195531,6.274672872044163e-07,199729.04077408958
1234,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,0,67475148.2976977,239,0,417,0,417,417,0,417,0,0,0,0,417.0,417.0,0,5000,0,0.1668,3.398288196245786e-05,10817087.28966715,6.180053108741791e-06,1967172.0016533807
1235,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,1,68206495.43207432,244,0,434,0,434,434,0,434,0,0,0,0,434.0,434.0,0,5000,0,0.1736,3.41169852703753e-05,10859773.698347222,6.363030342648423e-06,2025415.4641524255
1236,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,2,68896175.93674384,233,0,425,0,425,425,0,425,0,0,0,0,425.0,425.0,0,5000,0,0.17,3.2832010909819245e-05,10450753.655889535,6.168702315063298e-06,1963558.9318094838
1237,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,3,69665646.55444543,238,0,399,0,399,399,0,399,0,0,0,0,399.0,399.0,0,5000,0,0.1596,3.218228941933125e-05,10243940.882201139,5.727356591575901e-06,1823074.2247985078
1238,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,4,67161326.00637597,231,0,421,0,421,421,0,421,0,0,0,0,421.0,421.0,0,5000,0,0.1684,3.3933219242628455e-05,10801279.154970676,6.268488504232813e-06,1995321.862326746
1234,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,0,66512041.605522364,215,0,422,0,422,422,0,422,0,0,0,0,422.0,422.0,0,5000,0,0.1688,3.491097166692909e-05,11112507.417865736,6.3447157809836675e-06,2019585.758113411
1235,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,1,67569387.68689872,244,0,425,0,425,425,0,425,0,0,0,0,425.0,425.0,0,5000,0,0.17,3.437947389377357e-05,10943326.422185665,6.289830566015397e-06,2002115.2515836882
1236,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,2,67496762.69655631,242,0,411,0,411,411,0,411,0,0,0,0,411.0,411.0,0,5000,0,0.1644,3.315714577395847e-05,10554247.297488073,6.0891809263167705e-06,1938246.4876083995
1237,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,3,68817217.53039016,237,0,433,0,433,433,0,433,0,0,0,0,433.0,433.0,0,5000,0,0.1732,3.294233741721506e-05,10485871.673901752,6.292030040429696e-06,2002815.3660341678
1238,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,4,67130133.40704219,233,0,422,0,422,422,0,422,0,0,0,0,422.0,422.0,0,5000,0,0.1688,3.360636848910742e-05,10697239.328818308,6.286297651774526e-06,2000990.6900537794
1234,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,0,67308903.58208543,223,0,443,0,443,443,0,443,0,0,0,0,443.0,443.0,0,5000,0,0.1772,3.3903389871995545e-05,10791784.17139958,6.581595842810704e-06,2094987.0236327844
1235,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,1,68327850.7935079,232,0,422,0,422,422,0,422,0,0,0,0,422.0,422.0,0,5000,0,0.1688,3.3631966662389766e-05,10705387.480442325,6.176105279168182e-06,1965915.368471132
1236,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,2,69738731.1100854,220,0,439,0,439,439,0,439,0,0,0,0,439.0,439.0,0,5000,0,0.1756,3.255006169264413e-05,10361006.432660913,6.29492382514131e-06,2003736.4863163617
1237,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,3,68781703.94878197,228,0,408,0,408,408,0,408,0,0,0,0,408.0,408.0,0,5000,0,0.1632,3.2523183805765754e-05,10352450.935547797,5.931810010170955e-06,1888153.7692013863
1238,0.005,25,150.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,4,68339282.06995654,232,0,431,0,431,431,0,431,0,0,0,0,431.0,431.0,0,5000,0,0.1724,3.31434561703677e-05,10549889.761327194,6.3067680394827725e-06,2007506.6168353292
