rng_seed,grain_radius_um,site_area_angstroms_sq,surface_temperature_k,gas_temperature_k,h_gas_density_cm3,sticking_probability,sticking_temp_model,initial_h_count,initial_h_coverage,uv_flux_factor,uv_mode,uv_stimulated_diffusion_factor,enable_LH,enable_diffusion,use_3d_lattice,porosity_fraction,chemisorption_fraction,surface_defect_fraction,E_phys_mean_meV,heterogeneity_E_bind_sigma_meV,E_chem_mean_eV,heterogeneity_E_chem_sigma_eV,uv_pulse_enabled,uv_defect_creation_rate,uv_pulse_duration,er_cross_section_cm2,er_reaction_probability,diffusion_mode,lh_formation_mode,lh_exclude_chemisorption,enable_chemisorption_diffusion,enable_h2_blocking,E_h2_bind_eV,h2_desorption_prefactor_s,h2_stick_transition_K,h2_stick_prob_lowT,sticking_blocking_strength,er_blocking_strength,beam_dissociation_fraction,h2_beam_stick_probability,enable_grain_cache,grain_cache_dir,lh_diffusion_factor,diffusion_rate_cap_s,arrival_rate_per_site_s,arrival_rate_mode,final_time_mean,final_time_std,final_time_ci95,final_h_atoms_on_surface_mean,final_h_atoms_on_surface_std,final_h_atoms_on_surface_ci95,final_h_surface_coverage_mean,final_h_surface_coverage_std,final_h_surface_coverage_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_LH_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_ER_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_formed_UV_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_formed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_desorbed_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_ER_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_beam_ci95,total_h2_released_formed_mean,total_h2_released_formed_std,total_h2_released_formed_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_beam_ci95,h2_on_surface_mean,h2_on_surface_std,h2_on_surface_ci95,epsilon_mean,epsilon_std,epsilon_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,impinging_h_atoms_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h2_molecules_ci95,h2_release_rate_cm2_s_mean,h2_release_rate_cm2_s_std,h2_release_rate_cm2_s_ci95,epsilon_baseline,rate_baseline,epsilon_ratio_to_baseline,rate_ratio_to_baseline
6100,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,200.0,9.060324352379644e-08,gas_kinetic,283467587.0568674,1841286.0454589603,570620.4572983956,7.875,4.592008107738755,1.4230780561326049,0.0080935251798561,0.0047194327931539,0.0014625673752647,2701.6,35.31383109585629,10.943869638599804,58.9,7.482629456931807,2.318890893155384,0.0,0.0,0.0,2760.5,34.80937097524613,10.787535827554374,2760.5,34.80937097524613,10.787535827554374,2701.6,35.31383109585629,10.943869638599804,58.9,7.482629456931807,2.318890893155384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27605,0.0034809370975246,0.0010787535827554,20000.0,0.0,0.0,0.0,0.0,0.0,4003520.1098602624,51605.130210621406,15992.595540682583,0.2758174999999999,4000297.2792857634,1.0008429486888981,1.0008056477680265
6100,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,500.0,9.060324352379644e-08,gas_kinetic,283505476.5716995,1791273.464665147,555121.3979351748,8.025,4.417259273257512,1.3689228312613964,0.0082476875642343,0.0045398348132142,0.0014069093846468,2700.95,35.13851710894164,10.889539271174954,58.725,7.161103983074834,2.219249116486394,0.0,0.0,0.0,2759.675,34.44459505067709,10.674490597345642,2759.675,34.44459505067709,10.674490597345642,2700.95,35.13851710894164,10.889539271174954,58.725,7.161103983074834,2.219249116486394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2759675,0.0034444595050677,0.0010674490597345,20000.0,0.0,0.0,0.0,0.0,0.0,4001782.828442858,50963.566033448085,15793.77274230871,0.2758174999999999,4000297.2792857634,1.0005438378638052,1.0003713596898878
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,50.0,9.060324352379644e-08,gas_kinetic,283500795.82874906,1863003.6729021044,577350.8197717364,9.875,4.707808570711169,1.4589649914078977,0.0101490236382322,0.0048384466297134,0.0014994501453318,2643.5,36.30921335362382,11.252341796152296,65.875,9.010499573503267,2.792382747808117,0.0,0.0,0.0,2709.375,35.34205564813537,10.952616517971563,2709.375,35.34205564813537,10.952616517971563,2643.5,36.30921335362382,11.252341796152296,65.875,9.010499573503267,2.792382747808117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2709374999999999,0.0035342055648135,0.0010952616517971,20000.0,0.0,0.0,0.0,0.0,0.0,3928985.8050582698,57467.58676324698,17809.38964890999,0.2701125,3915629.940955389,1.0030542829376645,1.0034109107102247
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,200.0,9.060324352379644e-08,gas_kinetic,283926116.90831554,2031370.076111996,629528.1086999035,9.8,5.653226897885345,1.7519531664504897,0.0100719424460431,0.0058100995867269,0.0018005685163931,2636.875,36.228751508952605,11.227406412150122,65.225,8.213458311569946,2.5453771016773894,0.0,0.0,0.0,2702.1,34.71333151132839,10.757772889332696,2702.1,34.71333151132839,10.757772889332696,2636.875,36.228751508952605,11.227406412150122,65.225,8.213458311569946,2.5453771016773894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702099999999999,0.0034713331511328,0.0010757772889332,20000.0,0.0,0.0,0.0,0.0,0.0,3912592.187144504,57319.13405859408,17763.383679101476,0.2701125,3915629.940955389,1.0003609607108146,0.99922419793068
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,500.0,9.060324352379644e-08,gas_kinetic,283635144.00888425,1647941.5154810585,510702.3666876378,8.575,5.037742168258133,1.5612124726043488,0.0088129496402877,0.0051775356302755,0.0016045349153179,2634.45,33.86470062938618,10.4947794543226,64.225,8.15078256428525,2.525953686361059,0.0,0.0,0.0,2698.675,34.279684871244,10.623384403262794,2698.675,34.279684871244,10.623384403262794,2634.45,33.86470062938618,10.4947794543226,64.225,8.15078256428525,2.525953686361059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698675,0.0034279684871244,0.0010623384403262,20000.0,0.0,0.0,0.0,0.0,0.0,3911524.647829945,50620.35545601371,15687.410682416796,0.2701125,3915629.940955389,0.999092970521542,0.9989515625359525
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,50.0,9.060324352379644e-08,gas_kinetic,283649000.7129742,1856432.33855743,575314.3421597616,9.0,6.48074069840786,2.0084023501280814,0.0092497430626927,0.0066605762573564,0.0020641339672436,2639.5,33.638348079810065,10.424632072459625,66.0,9.800575597957604,3.037229844480843,0.0,0.0,0.0,2705.5,32.83447219162453,10.175508353709423,2705.5,32.83447219162453,10.175508353709423,2639.5,33.638348079810065,10.424632072459625,66.0,9.800575597957604,3.037229844480843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2705499999999999,0.0032834472191624,0.0010175508353709,20000.0,0.0,0.0,0.0,0.0,0.0,3921249.656344247,49056.0708219567,15202.63385187933,0.2701125,3915629.940955389,1.0016196954972463,1.0014352008421632
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,200.0,9.060324352379644e-08,gas_kinetic,283594609.0143607,1657701.656485013,513727.06572161394,10.275,6.397064631331772,1.9824708682827457,0.0105601233299075,0.0065745782439175,0.0020374829067654,2636.85,34.316438462025,10.634774459050448,64.275,7.824968255854346,2.424982786087462,0.0,0.0,0.0,2701.125,33.89893538907705,10.505388916268226,2701.125,33.89893538907705,10.505388916268226,2636.85,34.316438462025,10.634774459050448,64.275,7.824968255854346,2.424982786087462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2701125,0.0033898935389077,0.0010505388916268,20000.0,0.0,0.0,0.0,0.0,0.0,3915629.940955389,49560.19825944533,15358.864563357256,0.2701125,3915629.940955389,1.0,1.0
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,500.0,9.060324352379644e-08,gas_kinetic,283517024.9327243,1689885.2815808256,523700.8744706588,9.025,5.151487213690869,1.5964624273847732,0.0092754367934224,0.005294437013043,0.0016407630291724,2632.35,30.018413152682275,9.302802616030316,64.7,8.048570505343616,2.494277841123147,0.0,0.0,0.0,2697.05,30.185707264811985,9.354647598509931,2697.05,30.185707264811985,9.354647598509931,2632.35,30.018413152682275,9.302802616030316,64.7,8.048570505343616,2.494277841123147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269705,0.0030185707264811,0.0009354647598509,20000.0,0.0,0.0,0.0,0.0,0.0,3910837.817899859,48014.94489700676,14879.98558499798,0.2701125,3915629.940955389,0.9984913693368503,0.9987761552731511
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,50.0,9.060324352379644e-08,gas_kinetic,283986696.0528255,1902635.9319490844,589632.984097551,8.5,5.4207578238301135,1.6799102540131308,0.0087358684480986,0.0055711796750566,0.0017265264686671,2642.15,32.59349471038504,10.10082865856775,64.95,8.418386470650464,2.608884996138565,0.0,0.0,0.0,2707.1,32.3639558927156,10.029693841992511,2707.1,32.3639558927156,10.029693841992511,2642.15,32.59349471038504,10.10082865856775,64.95,8.418386470650464,2.608884996138565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27071,0.0032363955892715,0.0010029693841992,20000.0,0.0,0.0,0.0,0.0,0.0,3919026.252546187,57395.327144853254,17786.99616116607,0.2701125,3915629.940955389,1.0022120412790967,1.0008673729749777
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,200.0,9.060324352379644e-08,gas_kinetic,283573676.1132814,1636801.2445504074,507249.9609582002,8.575,4.996857987134489,1.5485423336074342,0.0088129496402877,0.0051355169446397,0.0015915131897301,2635.325,33.72694844307814,10.452089609505276,64.75,8.417777281383392,2.608696206428778,0.0,0.0,0.0,2700.075,34.21604624314183,10.603662588089607,2700.075,34.21604624314183,10.603662588089607,2635.325,33.72694844307814,10.452089609505276,64.75,8.417777281383392,2.608696206428778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700075,0.0034216046243141,0.0010603662588089,20000.0,0.0,0.0,0.0,0.0,0.0,3914403.1105107497,50679.45464480837,15705.725710773822,0.2701125,3915629.940955389,0.999611273080661,0.9996866837614538
6100,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,500.0,9.060324352379644e-08,gas_kinetic,283518006.91844237,1632127.4623321164,505801.5408426557,9.35,5.489150137386408,1.7011052515711884,0.0096094552929085,0.0056414698225965,0.00174830961107,2632.55,28.84436575654656,8.93896155845799,64.9,8.028155582154724,2.487951190880787,0.0,0.0,0.0,2697.45,29.28371386002631,9.075116946339785,2697.45,29.28371386002631,9.075116946339785,2632.55,28.84436575654656,8.93896155845799,64.9,8.028155582154724,2.487951190880787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269745,0.0029283713860026,0.0009075116946339,20000.0,0.0,0.0,0.0,0.0,0.0,3911394.0288195326,46327.51533616481,14357.04574626887,0.2701125,3915629.940955389,0.9986394557823131,0.998918204171556
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,50.0,9.060324352379644e-08,gas_kinetic,283686771.83258736,1553808.647625062,481530.2887069951,15.775,10.16905184295052,3.151421815869539,0.0162127440904419,0.010451235193166,0.0032388713421064,2276.825,31.565063046479175,9.782114383941378,120.325,13.280769787698532,4.115753197728866,0.0,0.0,0.0,2397.15,29.603837242614,9.174324210422734,2397.15,29.603837242614,9.174324210422734,2276.825,31.565063046479175,9.782114383941378,120.325,13.280769787698532,4.115753197728866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397149999999999,0.0029603837242614,0.0009174324210422,20000.0,0.0,0.0,0.0,0.0,0.0,3473863.1189120994,44945.10672743265,13928.632879928293,0.240125,3483773.5096936077,0.9982925559604369,0.9971552712155561
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,200.0,9.060324352379644e-08,gas_kinetic,283734989.8435699,1814104.271781332,562196.738363273,15.225,9.47192206958586,2.935379060831706,0.0156474820143884,0.0097347606059464,0.0030168335671446,2274.85,28.102878764848892,8.709172359041194,117.9,14.149023704654388,4.384827874293298,0.0,0.0,0.0,2392.75,28.051920725865752,8.69338029914952,2392.75,28.051920725865752,8.69338029914952,2274.85,28.102878764848892,8.709172359041194,117.9,14.149023704654388,4.384827874293298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239275,0.0028051920725865,0.0008693380299149,20000.0,0.0,0.0,0.0,0.0,0.0,3466934.54908916,44253.41432389559,13714.275183257776,0.240125,3483773.5096936077,0.9964601769911504,0.9951664594275164
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.3,500.0,9.060324352379644e-08,gas_kinetic,283498046.02126753,2059374.8751211355,638206.8858277461,15.975,10.418148612532868,3.228617704537234,0.0164182939362795,0.0107072442060975,0.0033182093571811,2292.9,30.23226328923694,9.369075459956491,117.7,13.062375014737595,4.048071956388937,0.0,0.0,0.0,2410.6,27.557678440420936,8.540213028028196,2410.6,27.557678440420936,8.540213028028196,2292.9,30.23226328923694,9.369075459956491,117.7,13.062375014737595,4.048071956388937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24106,0.002755767844042,0.0008540213028028,20000.0,0.0,0.0,0.0,0.0,0.0,3495773.457865298,46543.03639537157,14423.836414489757,0.240125,3483773.5096936077,1.0038938053097344,1.0034445259252074
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,50.0,9.060324352379644e-08,gas_kinetic,283409100.365153,1847058.4722570232,572409.3508966259,15.925,10.591209465812575,3.2822498186144924,0.0163669064748201,0.0108851073646583,0.0033733297210837,2280.425,32.69665355730085,10.132797916438708,119.7,11.767403913854356,3.646756254466039,0.0,0.0,0.0,2400.125,32.48525306453171,10.06728422498673,2400.125,32.48525306453171,10.06728422498673,2280.425,32.69665355730085,10.132797916438708,119.7,11.767403913854356,3.646756254466039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2400125,0.0032485253064531,0.0010067284224986,20000.0,0.0,0.0,0.0,0.0,0.0,3481569.1573992805,46334.6331509017,14359.251579908978,0.240125,3483773.5096936077,0.9995314940135346,0.9993672515483014
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,200.0,9.060324352379644e-08,gas_kinetic,283367871.8428644,1665520.8225056198,516150.25037636905,17.0,12.53507898372424,3.884661223390376,0.0174717368961973,0.0128829177633342,0.0039924575779962,2280.275,34.25394418614727,10.615407282305789,120.975,11.205510320304986,3.4726236257552943,0.0,0.0,0.0,2401.25,34.935655139126844,10.82667169540113,2401.25,34.935655139126844,10.82667169540113,2280.275,34.25394418614727,10.615407282305789,120.975,11.205510320304986,3.4726236257552943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240125,0.0034935655139126,0.0010826671695401,20000.0,0.0,0.0,0.0,0.0,0.0,3483773.5096936077,55280.05946316456,17131.4679151282,0.240125,3483773.5096936077,1.0,1.0
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.5,500.0,9.060324352379644e-08,gas_kinetic,283847197.1379578,2080707.4377325063,644817.9154733939,16.05,10.058674021804418,3.117215374706677,0.0164953751284686,0.0103377944725636,0.003203715698568,2287.15,25.591014047903613,7.930737418424594,120.175,13.556883954806969,4.20132186463456,0.0,0.0,0.0,2407.325,27.532160681553343,8.53230499262535,2407.325,27.532160681553343,8.53230499262535,2287.15,25.591014047903613,7.930737418424594,120.175,13.556883954806969,4.20132186463456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2407325,0.0027532160681553,0.0008532304992625,20000.0,0.0,0.0,0.0,0.0,0.0,3486788.5014953637,50733.13487494745,15722.36138644485,0.240125,3483773.5096936077,1.002529932326913,1.0008654385233042
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,50.0,9.060324352379644e-08,gas_kinetic,284019714.6809752,2143321.0765416073,664222.0831737254,17.75,12.795732461675229,3.9654385730865975,0.0182425488180883,0.0131508041743835,0.0040754764368824,2273.4,31.49912493697042,9.761679952097358,122.7,10.508116521076117,3.2564990482544367,0.0,0.0,0.0,2396.1,30.633315197673262,9.49336273403687,2396.1,30.633315197673262,9.49336273403687,2273.4,31.49912493697042,9.761679952097358,122.7,10.508116521076117,3.2564990482544367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2396099999999999,0.0030633315197673,0.0009493362734036,20000.0,0.0,0.0,0.0,0.0,0.0,3468430.134670434,54278.49938668229,16821.081231720913,0.240125,3483773.5096936077,0.9978552837064025,0.9955957598906816
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,200.0,9.060324352379644e-08,gas_kinetic,283734607.19401985,1906544.044761604,590844.1208059149,13.425,10.270414317660716,3.182834372226371,0.0137975334018499,0.010555410398418,0.0032711555726889,2286.425,29.686297883893875,9.19987902791146,118.1,10.359685174901644,3.2104996975069633,0.0,0.0,0.0,2404.525,23.87680722117015,7.399499219022033,2404.525,23.87680722117015,7.399499219022033,2286.425,29.686297883893875,9.19987902791146,118.1,10.359685174901644,3.2104996975069633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2404525,0.002387680722117,0.0007399499219022,20000.0,0.0,0.0,0.0,0.0,0.0,3484053.7919217376,42856.447718154894,13281.35074690294,0.240125,3483773.5096936077,1.0013638729828216,1.000080453630912
6100,0.005,25,100.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,rate_only,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,0.8,500.0,9.060324352379644e-08,gas_kinetic,283114539.0242263,1390141.6160101865,430809.3501243793,15.925,10.151133573178557,3.1458688865370803,0.0163669064748201,0.0104328197052194,0.0032331643232652,2290.85,31.73168763239674,9.833751878098203,117.95,14.350824152157738,4.447366480894577,0.0,0.0,0.0,2408.8,30.063351912338852,9.316729281932608,2408.8,30.063351912338852,9.316729281932608,2290.85,31.73168763239674,9.833751878098203,117.95,14.350824152157738,4.447366480894577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24088,0.0030063351912338,0.0009316729281932,20000.0,0.0,0.0,0.0,0.0,0.0,3497810.099453175,47164.89955864903,14616.553805403324,0.240125,3483773.5096936077,1.00314419573139,1.0040291338459606
